央视频道,#genre#
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_0/chunklist.m3u8*~hmac=1a3986bd8fb660eacbcc9954c67fb674fa810779ddc2fab5fa77188868ca3686
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
东森电影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
中天娱乐,http://162.19.247.76:22222/live/ztyl/index.m3u8
中天亚洲,http://162.19.247.76:22222/live/ztyz/index.m3u8
天映经典,http://162.19.247.76:22222/live/tyjd/index.m3u8
CHC家庭影院,http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8

星爷电影,#genre#
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
逃学威龙2,https://hnzy.bfvvs.com/play/PdymLgdQ/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/Rb49MkdB/index.m3u8
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
食神,https://hnzy.bfvvs.com/play/5eVNkveE/index.m3u8
食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
千王之王,https://hnzy.bfvvs.com/play/DbDvWnel/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/QeZw58ap/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/YaOEOQdx/index.m3u8
逃学威龙3,https://hnzy.bfvvs.com/play/5eVZ7zeE/index.m3u8
鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8
雌雄双辣,https://hnzy.bfvvs.com/play/QeZVR6ep/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8
逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8
济公,https://hnzy.bfvvs.com/play/DbDZxyel/index.m3u8
师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8
97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
风雨同路,https://s2.fsvod1.com/20220330/cNGUfzSe/index.m3u8
霹雳先锋,https://ukzy.ukubf4.com/20220408/RUBcjzKq/index.m3u8

影视综合,#genre#
CHC家庭电影,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN Español,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?blog.ntnas.top
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8

电影轮播,#genre#
电影_星爷,https://live.metshop.top/huya/11342412
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
电影_贺岁片,https://live.metshop.top/huya/11601986
电影_功夫片,https://live.metshop.top/huya/11352941
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_丧尸片,https://live.metshop.top/huya/21059578
电影_灾难片,https://live.metshop.top/huya/11602075
电影_谍战片,https://live.metshop.top/huya/21059587
电影_战争片,https://live.metshop.top/huya/21059574
电影_犯罪片,https://live.metshop.top/huya/11352974
电影_古装片,https://live.metshop.top/huya/11336590
电影_高分动作,https://live.metshop.top/huya/11352884
电影_动作电影,https://live.metshop.top/huya/11602077
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_不挤影院,https://live.metshop.top/huya/11352897
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_快意江湖,https://live.metshop.top/huya/11342435
电影_黑帮斗争,https://live.metshop.top/huya/11342419
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_许氏三杰,https://live.metshop.top/huya/11602033
电影_经典港片,https://live.metshop.top/huya/11352965
电影_镖行天下,https://live.metshop.top/huya/11352969
电影_高能反转,https://live.metshop.top/huya/11352887
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_死神来了,https://live.metshop.top/huya/11352903
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_怪兽系列,https://live.metshop.top/huya/21059554
剧集_老三国,https://live.metshop.top/huya/11602081
剧集_新三国,https://live.metshop.top/huya/11352944
剧集_新水浒,https://live.metshop.top/huya/11342384
剧集_纪晓岚,https://live.metshop.top/huya/11342396
剧集_庆余年,https://live.metshop.top/huya/11352960
剧集_雍正王朝,https://live.metshop.top/huya/11342439
剧集_士兵突击,https://live.metshop.top/huya/11342430
剧集_爱情公寓,https://live.metshop.top/huya/11336726
剧集_武林外传,https://live.metshop.top/huya/21059598
剧集_地下交通站,https://live.metshop.top/huya/11342433
剧集_邻里一家亲,https://live.metshop.top/huya/11342426
搞笑_陈翔六点半,https://live.metshop.top/huya/11274154
解说_鹿哥电影,https://live.metshop.top/huya/24396360
解说_斌哥漫说,https://live.metshop.top/huya/18632116
解说_续哥说电影,https://live.metshop.top/huya/24396472
解说_小川侃电影,https://live.metshop.top/huya/15870999
解说_阿良说剧,https://live.metshop.top/huya/20488841
解说_鱼丸电影,https://live.metshop.top/huya/16615910
解说_阿斗说电影,https://live.metshop.top/huya/13303478
解说_扁豆看电影,https://live.metshop.top/huya/16028551
解说_乌贼说电影,https://live.metshop.top/huya/16604522
解说_大象放映室,https://live.metshop.top/huya/21277391
解说_科幻梦工场,https://live.metshop.top/huya/15152155
解说_亮哥讲电影,https://live.metshop.top/huya/16144175
解说_越哥说电影,https://live.metshop.top/huya/15894162
解说_小冉看电影,https://live.metshop.top/huya/17341907
解说_阿翔说电影,https://live.metshop.top/huya/16868935
解说_虎妞说电影,https://live.metshop.top/huya/20343144
解说_涵哥评电影,https://live.metshop.top/huya/16865726
解说_老皮讲电影,https://live.metshop.top/huya/16968572
解说_默爷侃电影,https://live.metshop.top/huya/17204307
解说_冷君说电影,https://live.metshop.top/huya/16739452
解说_恐怖电影解说,https://live.metshop.top/huya/16741179

埋堆堆,#genre#
埋堆堆1,https://live.metshop.top/huya/23749096
埋堆堆2,https://live.metshop.top/huya/23735126
埋堆堆3,https://live.metshop.top/huya/23865152
埋堆堆3,http://43.128.40.42:198/虎牙直播/huya.php?id=23865152
埋堆堆4,https://live.metshop.top/huya/23903196
埋堆堆4,http://43.128.40.42:198/虎牙直播/huya.php?id=23903196
埋堆堆5,https://live.metshop.top/huya/23740156
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
埋堆堆6,https://live.metshop.top/huya/23728660
埋堆堆8,https://live.metshop.top/huya/23865058
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆9,https://live.metshop.top/huya/23734183
埋堆堆11,https://live.metshop.top/huya/23865036
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆17,https://live.metshop.top/huya/23728689
埋堆堆23,https://live.metshop.top/huya/23734246
埋堆堆23,http://43.128.40.42:198/虎牙直播/huya.php?id=23734246
埋堆堆28,https://live.metshop.top/huya/23863796
埋堆堆28,http://43.128.40.42:198/虎牙直播/huya.php?id=23863796
埋堆堆30,https://live.metshop.top/huya/23749083
埋堆堆30,http://43.128.40.42:198/虎牙直播/huya.php?id=23749083
埋堆堆38,https://live.metshop.top/huya/23824164
埋堆堆38,http://43.128.40.42:198/虎牙直播/huya.php?id=23824164
埋堆堆42,https://live.metshop.top/huya/23863804
埋堆堆42,http://43.128.40.42:198/虎牙直播/huya.php?id=23863804
埋堆堆44,https://live.metshop.top/huya/23863895
埋堆堆45,https://live.metshop.top/huya/23863787
埋堆堆48,https://live.metshop.top/huya/23903085
埋堆堆49,https://live.metshop.top/huya/23903183
埋堆堆49,http://43.128.40.42:198/虎牙直播/huya.php?id=23903183
埋堆堆51,https://live.metshop.top/huya/23746691
埋堆堆54,https://live.metshop.top/huya/23903130
埋堆堆54,http://43.128.40.42:198/虎牙直播/huya.php?id=23903130
埋堆堆55,https://live.metshop.top/huya/23734223
埋堆堆56,https://live.metshop.top/huya/23734169
埋堆堆56,http://43.128.40.42:198/虎牙直播/huya.php?id=23734169
埋堆堆60,https://live.metshop.top/huya/23903164
埋堆堆61,https://live.metshop.top/huya/23728674
埋堆堆61,http://43.128.40.42:198/虎牙直播/huya.php?id=23728674
埋堆堆47,http://43.128.40.42:198/虎牙直播/huya.php?id=23865142

虎牙直播,#genre#
武林萌主唐小姐,https://live.goodiptv.club/api/huya.php?id=11336726
7喜先生,https://live.goodiptv.club/api/huya.php?id=11342421
我是詹密,https://live.goodiptv.club/api/huya.php?id=11342439
领带哥,https://live.goodiptv.club/api/huya.php?id=11342430
四次元先生,https://live.goodiptv.club/api/huya.php?id=11602071
偷心大盗ヽ龍宝,https://live.goodiptv.club/api/huya.php?id=11342386
會唱歌的小野貓,https://live.goodiptv.club/api/huya.php?id=11352871
傻妞,https://live.goodiptv.club/api/huya.php?id=11342426
科幻梦工场,https://live.goodiptv.club/api/huya.php?id=15152155
大侠,https://live.goodiptv.club/api/huya.php?id=11602085
我们都爱笑,https://live.goodiptv.club/api/huya.php?id=11352882
萌新司机,https://live.goodiptv.club/api/huya.php?id=11352881
我是周粤驰,https://live.goodiptv.club/api/huya.php?id=23864973
茱麗葉,https://live.goodiptv.club/api/huya.php?id=11602072
昵称违规-QQFbPxwM1A,https://live.goodiptv.club/api/huya.php?id=11352958
Mai大叔,https://live.goodiptv.club/api/huya.php?id=15866869
麥l晴雪,https://live.goodiptv.club/api/huya.php?id=25749082
粉娘,https://live.goodiptv.club/api/huya.php?id=11601978
四大裁子之首,https://live.goodiptv.club/api/huya.php?id=11602058
大鱼爱路飞,https://live.goodiptv.club/api/huya.php?id=25818873
呆萌小岳岳,https://live.goodiptv.club/api/huya.php?id=11342398
科技这样玩,https://live.goodiptv.club/api/huya.php?id=11602033
新奇好玩喵,https://live.goodiptv.club/api/huya.php?id=21059610
求战砂輪虫江米釀鴨子,https://live.goodiptv.club/api/huya.php?id=26355859
小武有好剧,https://live.goodiptv.club/api/huya.php?id=27742250
港剧伴你行,https://live.goodiptv.club/api/huya.php?id=23903183
青年电影馆,https://live.goodiptv.club/api/huya.php?id=21388479
老王夸我帅,https://live.goodiptv.club/api/huya.php?id=11352964
看似斐濟,https://live.goodiptv.club/api/huya.php?id=26355780
港剧慢品汇,https://live.goodiptv.club/api/huya.php?id=23865142
小猪猪,https://live.goodiptv.club/api/huya.php?id=11342416
济川源,https://live.goodiptv.club/api/huya.php?id=24960298
老司机,https://live.goodiptv.club/api/huya.php?id=11352946
悟空电脑装机,https://live.goodiptv.club/api/huya.php?id=24324961
ByDiy,https://live.goodiptv.club/api/huya.php?id=20985807
安逗和黑仔,https://live.goodiptv.club/api/huya.php?id=11342424
薔薇六,https://live.goodiptv.club/api/huya.php?id=26355799
十八里铺大当家,https://live.goodiptv.club/api/huya.php?id=21059562
加班狗,https://live.goodiptv.club/api/huya.php?id=11352891
娜娜Q,https://live.goodiptv.club/api/huya.php?id=20969125
鄉8佬,https://live.goodiptv.club/api/huya.php?id=11352920
鬼叔奇谈,https://live.goodiptv.club/api/huya.php?id=20985821
十四就是十四啊,https://live.goodiptv.club/api/huya.php?id=21384538
逗比宝宝,https://live.goodiptv.club/api/huya.php?id=11342427
漓江塔景区售票阿姨,https://live.goodiptv.club/api/huya.php?id=11602082
如意菜头,https://live.goodiptv.club/api/huya.php?id=11352966
揽星-小幸运,https://live.goodiptv.club/api/huya.php?id=24584117
调查团,https://live.goodiptv.club/api/huya.php?id=20969117
我是一颗小虎牙,https://live.goodiptv.club/api/huya.php?id=21059596
我是一颗小虎牙,https://live.goodiptv.club/api/huya.php?id=21059599
喜仔的世界,https://live.goodiptv.club/api/huya.php?id=17098448
二次元控,https://live.goodiptv.club/api/huya.php?id=11352912
皮皮皮卡卡皮卡丘,https://live.goodiptv.club/api/huya.php?id=21059595
有点意思,https://live.goodiptv.club/api/huya.php?id=20985824
努比亚世界,https://live.goodiptv.club/api/huya.php?id=26355808
小麥,https://live.goodiptv.club/api/huya.php?id=10980725
狗哥吃火锅2,https://live.goodiptv.club/api/huya.php?id=21059624
周星星梦里的朱茵,https://live.goodiptv.club/api/huya.php?id=21059587
KotohaModeling,https://live.goodiptv.club/api/huya.php?id=20985794
马春夏秋冬梅,https://live.goodiptv.club/api/huya.php?id=21059564
唐唐科普,https://live.goodiptv.club/api/huya.php?id=20985846
乔我说游戏频道,https://live.goodiptv.club/api/huya.php?id=17943364
成长学院,https://live.goodiptv.club/api/huya.php?id=20985822
芦苇微微的弟子,https://live.goodiptv.club/api/huya.php?id=21059558
西九龙冠希哥,https://live.goodiptv.club/api/huya.php?id=21059579
梁非凡吔X啦,https://live.goodiptv.club/api/huya.php?id=23749083
笙歌,https://live.goodiptv.club/api/huya.php?id=11352965
Eric次元宝贝,https://live.goodiptv.club/api/huya.php?id=21059552
来瓶肥宅水,https://live.goodiptv.club/api/huya.php?id=21059555
胖次过肩摔,https://live.goodiptv.club/api/huya.php?id=11352903
是大宝贝呀,https://live.goodiptv.club/api/huya.php?id=23829543
秋風裊裊更秉烛,https://live.goodiptv.club/api/huya.php?id=26355781
小牡蛎,https://live.goodiptv.club/api/huya.php?id=11352962
来听歌呀,https://live.goodiptv.club/api/huya.php?id=11352913
御所田南通,https://live.goodiptv.club/api/huya.php?id=26355773
阿飞,https://live.goodiptv.club/api/huya.php?id=11352934
喧嚣的夏风,https://live.goodiptv.club/api/huya.php?id=10871113
HUAWEI手机产品线,https://live.goodiptv.club/api/huya.php?id=26355812
长沙海底世界,https://live.goodiptv.club/api/huya.php?id=27423636
一加手机首发,https://live.goodiptv.club/api/huya.php?id=26355814
VIVO新机看点,https://live.goodiptv.club/api/huya.php?id=26355803
三十既未息,https://live.goodiptv.club/api/huya.php?id=26355846
玩大变成光,https://live.goodiptv.club/api/huya.php?id=21059608
硬核三星,https://live.goodiptv.club/api/huya.php?id=26355819
昵称违规-JBo8XZZWSw,https://live.goodiptv.club/api/huya.php?id=11601965
年月犬,https://live.goodiptv.club/api/huya.php?id=26355784
圣逗事,https://live.goodiptv.club/api/huya.php?id=18390254
有料酒,https://live.goodiptv.club/api/huya.php?id=23043257
我的朋友陈白露小姐,https://live.goodiptv.club/api/huya.php?id=11352917
明日香世界第一可爱,https://live.goodiptv.club/api/huya.php?id=21059530
julie,https://live.goodiptv.club/api/huya.php?id=20969142
咆哮解说黑鑫,https://live.goodiptv.club/api/huya.php?id=25018873
电影票妹,https://live.goodiptv.club/api/huya.php?id=24771023
阿钙扒瞎,https://live.goodiptv.club/api/huya.php?id=15978172
神奇书包,https://live.goodiptv.club/api/huya.php?id=25368617
猛志百般红,https://live.goodiptv.club/api/huya.php?id=26355865
亮哥讲电影2,https://live.goodiptv.club/api/huya.php?id=21059622
猪猪妹说电影,https://live.goodiptv.club/api/huya.php?id=16457533
昵称违规-AdKUzor5AU,https://live.goodiptv.club/api/huya.php?id=18719577
西红柿讲电影,https://live.goodiptv.club/api/huya.php?id=24999835
沉睡在你心底的光,https://live.goodiptv.club/api/huya.php?id=20985816
小羊观影记录,https://live.goodiptv.club/api/huya.php?id=25363475
十趣文化,https://live.goodiptv.club/api/huya.php?id=23707143
布丁仔和泡芙妹的一天,https://live.goodiptv.club/api/huya.php?id=24936380
刘金玉,https://live.goodiptv.club/api/huya.php?id=23043797
演员方安娜,https://live.goodiptv.club/api/huya.php?id=22151150
搞笑007,https://live.goodiptv.club/api/huya.php?id=24992246
舞王驾到,https://live.goodiptv.club/api/huya.php?id=11342438
【娱乐虎星球】印象之夜,https://live.goodiptv.club/api/huya.php?id=21103943
fromis9-CHAEYOUNG,https://live.goodiptv.club/api/huya.php?id=691261
喜仔的动画世界,https://live.goodiptv.club/api/huya.php?id=20036751
陌离-小欣,https://live.goodiptv.club/api/huya.php?id=11342397
虎妞说电影,https://live.goodiptv.club/api/huya.php?id=20343144
魏宏宇WHY,https://live.goodiptv.club/api/huya.php?id=24701960
fromis9-SAEROM,https://live.goodiptv.club/api/huya.php?id=691255
嘤嘤嘤,https://live.goodiptv.club/api/huya.php?id=11336579
科技有趣玩,https://live.goodiptv.club/api/huya.php?id=25108267
坚定希望,https://live.goodiptv.club/api/huya.php?id=21059529
淘宝电影制片厂,https://live.goodiptv.club/api/huya.php?id=11336575
EXO-世勋,https://live.goodiptv.club/api/huya.php?id=660205
走哪吃哪,https://live.goodiptv.club/api/huya.php?id=24481231
fromis9-JIWON,https://live.goodiptv.club/api/huya.php?id=691251
娱乐大王牌,https://live.goodiptv.club/api/huya.php?id=880242
刑罚梅乾,https://live.goodiptv.club/api/huya.php?id=691257
超能力是放pi,https://live.goodiptv.club/api/huya.php?id=11352906
沙雕影视逗你笑,https://live.goodiptv.club/api/huya.php?id=24644066

歌星金曲,#genre#
歌MV1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4
歌MV2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZTV4gUo1tiHrgM.mp4
歌MV3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmJbV4gUogpLGkgM.mp4
歌MV4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk5nV4gUo5KyapQI.mp4
歌MV5,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
歌MV6,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
歌MV7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
歌MV8,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghv2c4gUo1IGIhQQ.mp4
歌MV9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
歌MV10,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg59bE4gUo0P3y9QM.mp4
歌MV11,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8NfE4gUomOLI6gM.mp4
歌MV12,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4
歌MV13,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvp_b4gUovoTAwAI.mp4
歌MV14,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglYC24gUokJDpqQU.mp4
歌MV15,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0YC24gUoyvO6Ng.mp4
歌MV16,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxa_M5gUooKTfxAE.mp4
歌MV17,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtpai5wUoyLvuugU.mp4
歌MV18,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKyM5gUooJurKA.mp4
歌MV19,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvPi-4gUov5GSxQM.mp4
歌MV20,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4
歌MV21,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-feR5wUo5M2ibw.mp4
歌MV22,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNbE4gUoham84wU.mp4
歌MV23,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
歌MV24,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupai5wUonrHpywI.mp4
歌MV25,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnJ3x5gUo0-uHqwM.mp4
歌MV26,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr7qk4wUoqqvYowU.mp4
歌MV27,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghbGM5gUonv2rzgY.mp4
歌MV28,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkLjX4gUo7pD-swM.mp4
歌MV29,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
歌MV30,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp7CM5gUo0rva5QU.mp4
歌MV31,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4
歌MV32,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4
歌MV33,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
歌MV34,http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4
歌MV35,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
歌MV36,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
歌MV37,http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4
歌MV38,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
歌MV39,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4
歌MV40,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MOv5wUojLD3vgE.mp4
歌MV41,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JWi5wUokMTQ0AE.mp4
歌MV42,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
歌MV43,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglcSv5wUospmsmQU.mp4
歌MV44,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
